grid_row_id,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,time_delay_format,repeat_idx,user_pov,prompt_format,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,choice_binary,patch_layer,prompt_len,question_mark_token_idx,question_mark_token_text,sentence_period_token_idx,sentence_period_token_text,baseline_candidate_immediate_text,baseline_candidate_delayed_text,baseline_immediate_sum_logprob,baseline_immediate_avg_logprob,baseline_immediate_token_count,baseline_delayed_sum_logprob,baseline_delayed_avg_logprob,baseline_delayed_token_count,baseline_delayed_minus_immediate_sum_logprob,baseline_delayed_minus_immediate_avg_logprob,baseline_forced_choice_prefers_delayed_sum,baseline_forced_choice_prefers_delayed_avg,baseline_forced_choice_p_delayed_from_sum,baseline_forced_choice_patch_applied
scale=0.7|mult=2|t=30 days|repeat=1,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 140$ in 30 days. What should I choose? Answer in just a few words.,Take the 140$ in 30 days.,Take the 140$ in 30 days.,False,y_later,1.0,40,47,30,?,37,.,70$ now,140$ in 30 days,-7.055639266967773,-1.7639098167419434,4,-3.9317140579223633,-0.436857134103775,9,3.12392520904541,1.3270526826381683,1.0,1.0,0.9578689191024955,False
scale=0.7|mult=2|t=365 days|repeat=1,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 140$ in 365 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,0.0,40,48,31,?,38,.,70$ now,140$ in 365 days,-6.59682035446167,-1.6492050886154175,4,-9.950179100036621,-0.995017945766449,10,-3.353358745574951,0.6541871428489685,0.0,1.0,0.03378534975011462,False
scale=0.7|mult=2|t=3650 days|repeat=1,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 140$ in 3650 days. What should I choose? Answer in just a few words.,Take the $70 now.,Take the $70 now.,False,x_now,0.0,40,49,32,?,39,.,70$ now,140$ in 3650 days,-6.0359649658203125,-1.5089912414550781,4,-7.737361431121826,-0.7033964991569519,11,-1.7013964653015137,0.8055947422981262,0.0,1.0,0.15428296668329236,False
scale=0.7|mult=2|t=7 days|repeat=1,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 140$ in 7 days. What should I choose? Answer in just a few words.,Take the 140$ in 7 days.,Take the 140$ in 7 days.,False,y_later,1.0,40,46,29,?,36,.,70$ now,140$ in 7 days,-6.452066898345947,-1.6130167245864868,4,-3.108006715774536,-0.388500839471817,8,3.344060182571411,1.2245158851146698,1.0,1.0,0.9659097894767016,False
scale=0.7|mult=2|t=730 days|repeat=1,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 140$ in 730 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,0.0,40,48,31,?,38,.,70$ now,140$ in 730 days,-6.435236930847168,-1.608809232711792,4,-7.249044418334961,-0.724904477596283,10,-0.813807487487793,0.883904755115509,0.0,1.0,0.30707973720662884,False
scale=0.7|mult=2|t=8 hours|repeat=1,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 140$ in 8 hours. What should I choose? Answer in just a few words.,Take the 140$ in 8 hours.,Take the 140$ in 8 hours.,False,y_later,1.0,40,46,29,?,36,.,70$ now,140$ in 8 hours,-9.241116523742676,-2.310279130935669,4,-5.5106520652771,-0.6888315081596375,8,3.730464458465576,1.6214476227760315,1.0,1.0,0.9765799575603068,False
scale=0.7|mult=2|t=90 days|repeat=1,0.7,0.7,100,100,200,200,70,70,140.0,140,2.0,2,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 140$ in 90 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,0.0,40,47,30,?,37,.,70$ now,140$ in 90 days,-7.468634128570557,-1.8671585321426392,4,-5.9116716384887695,-0.6568524241447449,9,1.556962490081787,1.2103061079978943,1.0,1.0,0.8259170579204512,False
scale=0.7|mult=5|t=1 day|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 1 day. What should I choose? Answer in just a few words.,Take the 350$ in 1 day.,Take the 350$ in 1 day.,False,y_later,1.0,40,46,29,?,36,.,70$ now,350$ in 1 day,-7.153245449066162,-1.7883113622665405,4,-4.045765399932861,-0.5057206749916077,8,3.107480049133301,1.2825906872749329,1.0,1.0,0.9572002374379963,False
scale=0.7|mult=5|t=1 hour|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 1 hour. What should I choose? Answer in just a few words.,Take the 350$ in 1 hour.,Take the 350$ in 1 hour.,False,y_later,1.0,40,46,29,?,36,.,70$ now,350$ in 1 hour,-7.358565330505371,-1.8396413326263428,4,-4.155513286590576,-0.519439160823822,8,3.203052043914795,1.3202021718025208,1.0,1.0,0.9609489696123273,False
scale=0.7|mult=5|t=1095 days|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 1095 days. What should I choose? Answer in just a few words.,Take the $70 now.,Take the $70 now.,False,x_now,0.0,40,49,32,?,39,.,70$ now,350$ in 1095 days,-7.050580024719238,-1.7626450061798096,4,-4.416922092437744,-0.4015383720397949,11,2.633657932281494,1.3611066341400146,1.0,1.0,0.9329965837445905,False
scale=0.7|mult=5|t=1825 days|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 1825 days. What should I choose? Answer in just a few words.,Take the $70 now.,Take the $70 now.,False,x_now,0.0,40,49,32,?,39,.,70$ now,350$ in 1825 days,-6.790210247039795,-1.6975525617599487,4,-4.682876110076904,-0.42571601271629333,11,2.1073341369628906,1.2718365490436554,1.0,1.0,0.8916139770811371,False
scale=0.7|mult=5|t=2 days|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 2 days. What should I choose? Answer in just a few words.,Take the 350$ in 2 days.,Take the 350$ in 2 days.,False,y_later,1.0,40,46,29,?,36,.,70$ now,350$ in 2 days,-6.96599006652832,-1.74149751663208,4,-3.637082815170288,-0.454635351896286,8,3.3289072513580322,1.286862164735794,1.0,1.0,0.965407294779279,False
scale=0.7|mult=5|t=30 days|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 30 days. What should I choose? Answer in just a few words.,Take the 350$ in 30 days.,Take the 350$ in 30 days.,False,y_later,1.0,40,47,30,?,37,.,70$ now,350$ in 30 days,-6.982036113739014,-1.7455090284347534,4,-2.558870792388916,-0.2843189835548401,9,4.423165321350098,1.4611900448799133,1.0,1.0,0.9881460026309172,False
scale=0.7|mult=5|t=365 days|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 365 days. What should I choose? Answer in just a few words.,Take the 70$ now.,Take the 70$ now.,False,x_now,0.0,40,48,31,?,38,.,70$ now,350$ in 365 days,-6.86154317855835,-1.7153857946395874,4,-5.1403303146362305,-0.5140330195426941,10,1.7212128639221191,1.2013527750968933,1.0,1.0,0.8482849949192587,False
scale=0.7|mult=5|t=3650 days|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 3650 days. What should I choose? Answer in just a few words.,Take the $70 now.,Take the $70 now.,False,x_now,0.0,40,49,32,?,39,.,70$ now,350$ in 3650 days,-6.75011682510376,-1.68752920627594,4,-5.282800197601318,-0.480254590511322,11,1.4673166275024414,1.207274615764618,1.0,1.0,0.8126491839681302,False
scale=0.7|mult=5|t=7 days|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 7 days. What should I choose? Answer in just a few words.,Take the 350$ in 7 days.,Take the 350$ in 7 days.,False,y_later,1.0,40,46,29,?,36,.,70$ now,350$ in 7 days,-5.909822940826416,-1.477455735206604,4,-2.824073553085327,-0.3530091941356659,8,3.085749387741089,1.124446541070938,1.0,1.0,0.9563010789498699,False
scale=0.7|mult=5|t=730 days|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 730 days. What should I choose? Answer in just a few words.,Take the 350$ in 730 days.,Take the 350$ in 730 days.,False,y_later,1.0,40,48,31,?,38,.,70$ now,350$ in 730 days,-6.705061435699463,-1.6762653589248657,4,-4.787508010864258,-0.4787507951259613,10,1.917553424835205,1.1975145637989044,1.0,1.0,0.8718653602909282,False
scale=0.7|mult=5|t=8 hours|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 8 hours. What should I choose? Answer in just a few words.,Take the 350$ in 8 hours.,Take the 350$ in 8 hours.,False,y_later,1.0,40,46,29,?,36,.,70$ now,350$ in 8 hours,-7.331629753112793,-1.8329074382781982,4,-4.7089152336120605,-0.5886144042015076,8,2.6227145195007324,1.2442930340766907,1.0,1.0,0.9323092174946257,False
scale=0.7|mult=5|t=90 days|repeat=1,0.7,0.7,100,100,500,500,70,70,350.0,350,5.0,5,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 350$ in 90 days. What should I choose? Answer in just a few words.,Take the 350$ in 90 days.,Take the 350$ in 90 days.,False,y_later,1.0,40,47,30,?,37,.,70$ now,350$ in 90 days,-7.215331554412842,-1.8038328886032104,4,-3.603515386581421,-0.4003905951976776,9,3.611816167831421,1.4034422934055328,1.0,1.0,0.9737072169697945,False
scale=0.7|mult=10|t=1 day|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 1 day. What should I choose? Answer in just a few words.,Take the 700$ in 1 day.,Take the 700$ in 1 day.,False,y_later,1.0,40,46,29,?,36,.,70$ now,700$ in 1 day,-9.394754409790039,-2.3486886024475098,4,-2.1921045780181885,-0.27401307225227356,8,7.202649831771851,2.074675530195236,1.0,1.0,0.9992559439312797,False
scale=0.7|mult=10|t=1 hour|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 1 hour. What should I choose? Answer in just a few words.,Take the 700$ in 1 hour.,Take the 700$ in 1 hour.,False,y_later,1.0,40,46,29,?,36,.,70$ now,700$ in 1 hour,-10.884808540344238,-2.7212021350860596,4,-2.165834665298462,-0.27072933316230774,8,8.718973875045776,2.450472801923752,1.0,1.0,0.9998365718831372,False
scale=0.7|mult=10|t=1095 days|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 1095 days. What should I choose? Answer in just a few words.,Take the 700$ in 1095 days.,Take the 700$ in 1095 days.,False,y_later,1.0,40,49,32,?,39,.,70$ now,700$ in 1095 days,-6.053434371948242,-1.5133585929870605,4,-2.475860834121704,-0.2250782698392868,11,3.577573537826538,1.2882803231477737,1.0,1.0,0.9728161889308827,False
scale=0.7|mult=10|t=1825 days|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 1825 days. What should I choose? Answer in just a few words.,Take the 700$ in 1825 days.,Take the 700$ in 1825 days.,False,y_later,1.0,40,49,32,?,39,.,70$ now,700$ in 1825 days,-6.264614105224609,-1.5661535263061523,4,-1.7184900045394897,-0.15622636675834656,11,4.54612410068512,1.4099271595478058,1.0,1.0,0.9895031122379208,False
scale=0.7|mult=10|t=2 days|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 2 days. What should I choose? Answer in just a few words.,Choose 700$ in 2 days.,Choose 700$ in 2 days.,False,y_later,1.0,40,46,29,?,36,.,70$ now,700$ in 2 days,-9.68593692779541,-2.4214842319488525,4,-1.5299477577209473,-0.1912434697151184,8,8.155989170074463,2.230240762233734,1.0,1.0,0.9997130711091958,False
scale=0.7|mult=10|t=30 days|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 30 days. What should I choose? Answer in just a few words.,700$ in 30 days.,700$ in 30 days.,False,y_later,1.0,40,47,30,?,37,.,70$ now,700$ in 30 days,-9.416894912719727,-2.3542237281799316,4,-0.745098888874054,-0.08278876543045044,9,8.671796023845673,2.271434962749481,1.0,1.0,0.9998286782790865,False
scale=0.7|mult=10|t=365 days|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 365 days. What should I choose? Answer in just a few words.,Take the 700$ in 365 days.,Take the 700$ in 365 days.,False,y_later,1.0,40,48,31,?,38,.,70$ now,700$ in 365 days,-6.859033584594727,-1.7147583961486816,4,-2.5470259189605713,-0.2547025978565216,10,4.312007665634155,1.46005579829216,1.0,1.0,0.9867707527395686,False
scale=0.7|mult=10|t=3650 days|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 3650 days. What should I choose? Answer in just a few words.,Take the 700$ in 3650 days.,Take the 700$ in 3650 days.,False,y_later,1.0,40,49,32,?,39,.,70$ now,700$ in 3650 days,-5.057303428649902,-1.2643258571624756,4,-3.699150323867798,-0.33628639578819275,11,1.3581531047821045,0.9280394613742828,1.0,1.0,0.7954593648845303,False
scale=0.7|mult=10|t=7 days|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 7 days. What should I choose? Answer in just a few words.,Take the 700$ in 7 days.,Take the 700$ in 7 days.,False,y_later,1.0,40,46,29,?,36,.,70$ now,700$ in 7 days,-9.654444694519043,-2.4136111736297607,4,-1.0296351909637451,-0.12870439887046814,8,8.624809503555298,2.2849067747592926,1.0,1.0,0.9998204378340971,False
scale=0.7|mult=10|t=730 days|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 730 days. What should I choose? Answer in just a few words.,Take the 700$ in 730 days.,Take the 700$ in 730 days.,False,y_later,1.0,40,48,31,?,38,.,70$ now,700$ in 730 days,-5.567091941833496,-1.391772985458374,4,-2.661480188369751,-0.26614803075790405,10,2.905611753463745,1.12562495470047,1.0,1.0,0.9481231497613478,False
scale=0.7|mult=10|t=8 hours|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 8 hours. What should I choose? Answer in just a few words.,Take the 700$ in 8 hours.,Take the 700$ in 8 hours.,False,y_later,1.0,40,46,29,?,36,.,70$ now,700$ in 8 hours,-9.88846206665039,-2.4721155166625977,4,-2.4046738147735596,-0.30058422684669495,8,7.483788251876831,2.1715312898159027,1.0,1.0,0.9994381918957295,False
scale=0.7|mult=10|t=90 days|repeat=1,0.7,0.7,100,100,1000,1000,70,70,700.0,700,10.0,10,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 700$ in 90 days. What should I choose? Answer in just a few words.,Take the 700$ in 90 days.,Take the 700$ in 90 days.,False,y_later,1.0,40,47,30,?,37,.,70$ now,700$ in 90 days,-8.625551223754883,-2.1563878059387207,4,-1.8758244514465332,-0.20842494070529938,9,6.74972677230835,1.9479628652334213,1.0,1.0,0.9988301705225578,False
scale=0.7|mult=100|t=1 day|repeat=1,0.7,0.7,100,100,10000,10000,70,70,7000.0,7000,100.0,100,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 7000$ in 1 day. What should I choose? Answer in just a few words.,Choose 7000$ in 1 day.,Choose 7000$ in 1 day.,False,y_later,1.0,40,47,30,?,37,.,70$ now,7000$ in 1 day,-9.580354690551758,-2.3950886726379395,4,-1.5669490098953247,-0.1741054505109787,9,8.013405680656433,2.2209832221269608,1.0,1.0,0.9996691139896218,False
scale=0.7|mult=100|t=1 hour|repeat=1,0.7,0.7,100,100,10000,10000,70,70,7000.0,7000,100.0,100,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 7000$ in 1 hour. What should I choose? Answer in just a few words.,Take the 7000$ in 1 hour.,Take the 7000$ in 1 hour.,False,y_later,1.0,40,47,30,?,37,.,70$ now,7000$ in 1 hour,-9.640421867370605,-2.4101054668426514,4,-1.7200853824615479,-0.19112059473991394,9,7.920336484909058,2.2189848721027374,1.0,1.0,0.9996368518568155,False
scale=0.7|mult=100|t=1095 days|repeat=1,0.7,0.7,100,100,10000,10000,70,70,7000.0,7000,100.0,100,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 7000$ in 1095 days. What should I choose? Answer in just a few words.,Take the 7000$ in 1095 days.,Take the 7000$ in 1095 days.,False,y_later,1.0,40,50,33,?,40,.,70$ now,7000$ in 1095 days,-7.852151393890381,-1.9630378484725952,4,-1.7588127851486206,-0.14656773209571838,12,6.09333860874176,1.8164701163768768,1.0,1.0,0.9977472282270059,False
scale=0.7|mult=100|t=1825 days|repeat=1,0.7,0.7,100,100,10000,10000,70,70,7000.0,7000,100.0,100,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 7000$ in 1825 days. What should I choose? Answer in just a few words.,Take the 7000$ in 1825 days.,Take the 7000$ in 1825 days.,False,y_later,1.0,40,50,33,?,40,.,70$ now,7000$ in 1825 days,-7.714603424072266,-1.9286508560180664,4,-1.699474573135376,-0.1416228860616684,12,6.01512885093689,1.787027969956398,1.0,1.0,0.9975644128179358,False
scale=0.7|mult=100|t=2 days|repeat=1,0.7,0.7,100,100,10000,10000,70,70,7000.0,7000,100.0,100,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 7000$ in 2 days. What should I choose? Answer in just a few words.,Choose 7000$ in 2 days.,Choose 7000$ in 2 days.,False,y_later,1.0,40,47,30,?,37,.,70$ now,7000$ in 2 days,-10.518657684326172,-2.629664421081543,4,-1.6127516031265259,-0.1791946291923523,9,8.905906081199646,2.4504697918891907,1.0,1.0,0.999864432604534,False
scale=0.7|mult=100|t=30 days|repeat=1,0.7,0.7,100,100,10000,10000,70,70,7000.0,7000,100.0,100,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 7000$ in 30 days. What should I choose? Answer in just a few words.,Choose 7000$ in 30 days.,Choose 7000$ in 30 days.,False,y_later,1.0,40,48,31,?,38,.,70$ now,7000$ in 30 days,-10.773144721984863,-2.693286180496216,4,-1.0390304327011108,-0.10390304774045944,10,9.734114289283752,2.5893831327557564,1.0,1.0,0.9999407753972634,False
scale=0.7|mult=100|t=365 days|repeat=1,0.7,0.7,100,100,10000,10000,70,70,7000.0,7000,100.0,100,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 7000$ in 365 days. What should I choose? Answer in just a few words.,Take the 7000$ in 365 days.,Take the 7000$ in 365 days.,False,y_later,1.0,40,49,32,?,39,.,70$ now,7000$ in 365 days,-9.301589965820312,-2.325397491455078,4,-2.1147475242614746,-0.19224977493286133,11,7.186842441558838,2.133147716522217,1.0,1.0,0.9992440978561697,False
scale=0.7|mult=100|t=3650 days|repeat=1,0.7,0.7,100,100,10000,10000,70,70,7000.0,7000,100.0,100,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 70$ now or 7000$ in 3650 days. What should I choose? Answer in just a few words.,Take the 7000$ in 3650 days.,Take the 7000$ in 3650 days.,False,y_later,1.0,40,50,33,?,40,.,70$ now,7000$ in 3650 days,-5.752317428588867,-1.4380793571472168,4,-2.8313817977905273,-0.23594848811626434,12,2.92093563079834,1.2021308690309525,1.0,1.0,0.9488717095198057,False
