probe,arm,comp_spans,comp_tokens,comp_share_alllayer,closed_tokens,ctx_tokens,context_fill,pathology,gold,pred,correct,parsed,mean_entropy,response
148,near_dup_rand_close,24,106,0.0020744898996082235,106,3764,0.9189,Inguinal hernia,C,E,False,True,0.4286621975982901,E) Bronchitis
148,random,24,106,0.0020744898996082235,0,3257,0.7952,Inguinal hernia,C,C,True,True,0.13224550469976748,C) Inguinal hernia
149,near_dup,32,142,0.00313773850952036,0,2615,0.6384,Acute COPD exacerbation / infection,D,D,True,True,0.008928029012082561,D
149,near_dup_comp_close,32,142,0.00313773850952036,142,2615,0.6384,Acute COPD exacerbation / infection,D,D,True,True,0.040146475000287035,D) Acute COPD exacerbation / infection
149,near_dup_rand_close,32,142,0.00313773850952036,142,2615,0.6384,Acute COPD exacerbation / infection,D,D,True,True,0.008995833294250133,D
149,random,32,142,0.00313773850952036,0,3201,0.7815,Acute COPD exacerbation / infection,D,D,True,True,0.004326927843138151,D
150,near_dup,32,122,0.002391096200669163,0,2679,0.6541,Pneumonia,C,E,False,True,0.2633201352971124,"Given the symptoms and history provided, the most likely diagnosis is:

E) Pulmonary neoplasm

The presence of a persistent cough, coughing up blood"
150,near_dup_comp_close,32,122,0.002391096200669163,122,2679,0.6541,Pneumonia,C,E,False,True,0.23789326325759497,"Given the symptoms and history provided, the most likely diagnosis is:

E) Pulmonary neoplasm

The presence of a persistent cough, coughing up blood"
150,near_dup_rand_close,32,122,0.002391096200669163,122,2679,0.6541,Pneumonia,C,E,False,True,0.3011412774046498,"Given the symptoms and history provided, the most likely diagnosis is:

E) Pulmonary neoplasm

The presence of a persistent cough, coughing up blood"
150,random,32,122,0.002391096200669163,0,3094,0.7554,Pneumonia,C,C,True,True,0.04138578474521637,C
151,near_dup,24,100,0.004446666810101231,0,2995,0.7312,Influenza,C,B,False,True,0.11896818051809532,B
151,near_dup_comp_close,24,100,0.004446666810101231,100,2995,0.7312,Influenza,C,B,False,True,0.37544705404260503,"B) URTI

The symptoms described (nasal congestion, sore throat, fever, diffuse muscle pain, and a rash) are consistent with an Upper"
151,near_dup_rand_close,24,100,0.004446666810101231,100,2995,0.7312,Influenza,C,B,False,True,0.19818477039234494,B
151,random,24,100,0.004446666810101231,0,2784,0.6797,Influenza,C,B,False,True,0.08702320577867795,B
152,near_dup,32,144,0.0038924845191268386,0,2921,0.7131,Chronic rhinosinusitis,D,A,False,True,0.03927501923266795,A) Acute rhinosinusitis
152,near_dup_comp_close,32,144,0.0038924845191268386,144,2921,0.7131,Chronic rhinosinusitis,D,A,False,True,0.0026358733909748683,A) Acute rhinosinusitis
152,near_dup_rand_close,32,144,0.0038924845191268386,144,2921,0.7131,Chronic rhinosinusitis,D,A,False,True,0.014553106455625513,A) Acute rhinosinusitis
152,random,32,144,0.0038924845191268386,0,2901,0.7083,Chronic rhinosinusitis,D,A,False,True,0.07751642195744227,A) Acute rhinosinusitis
153,near_dup,32,108,0.0030569328247371146,0,3033,0.7405,Pneumonia,B,B,True,True,0.3196488522225991,B
153,near_dup_comp_close,32,108,0.0030569328247371146,108,3033,0.7405,Pneumonia,B,B,True,True,0.09696279093623161,B
153,near_dup_rand_close,32,108,0.0030569328247371146,108,3033,0.7405,Pneumonia,B,B,True,True,0.4281501460354775,B
153,random,32,108,0.0030569328247371146,0,2971,0.7253,Pneumonia,B,C,False,True,0.055107457726990106,C
154,near_dup,32,104,0.003125132219337674,0,2273,0.5549,Viral pharyngitis,E,E,True,True,0.1394065972417593,E
154,near_dup_comp_close,32,104,0.003125132219337674,104,2273,0.5549,Viral pharyngitis,E,C,False,True,0.19656587853803234,C) URTI (Upper Respiratory Tract Infection)
154,near_dup_rand_close,32,104,0.003125132219337674,104,2273,0.5549,Viral pharyngitis,E,E,True,True,0.15132452319165976,E) Viral pharyngitis
154,random,32,104,0.003125132219337674,0,3043,0.7429,Viral pharyngitis,E,C,False,True,0.10677255386896244,C) URTI (Upper Respiratory Tract Infection)
155,near_dup,27,96,0.0020543424007789667,0,3527,0.8611,GERD,D,D,True,True,0.02638532725657683,D
155,near_dup_comp_close,27,96,0.0020543424007789667,96,3527,0.8611,GERD,D,D,True,True,0.23868771373355457,D
155,near_dup_rand_close,27,96,0.0020543424007789667,96,3527,0.8611,GERD,D,D,True,True,0.03829666188767078,D
155,random,27,96,0.0020543424007789667,0,3126,0.7632,GERD,D,D,True,True,0.005173186496563176,D
156,near_dup,26,126,0.0035637141497242143,0,2947,0.7195,Myasthenia gravis,D,D,True,True,0.007909748526088833,D
156,near_dup_comp_close,26,126,0.0035637141497242143,126,2947,0.7195,Myasthenia gravis,D,D,True,True,0.08123877831072848,D) Myasthenia gravis
156,near_dup_rand_close,26,126,0.0035637141497242143,126,2947,0.7195,Myasthenia gravis,D,D,True,True,0.15889118219911325,D
156,random,26,126,0.0035637141497242143,0,3170,0.7739,Myasthenia gravis,D,D,True,True,0.1724668050010223,D
157,near_dup,28,155,0.003589349779271878,0,2443,0.5964,Bronchospasm / acute asthma exacerbation,A,A,True,True,0.006901662963727517,A) Bronchospasm / acute asthma exacerbation
157,near_dup_comp_close,28,155,0.003589349779271878,155,2443,0.5964,Bronchospasm / acute asthma exacerbation,A,A,True,True,0.00128390422433237,A) Bronchospasm / acute asthma exacerbation
157,near_dup_rand_close,28,155,0.003589349779271878,155,2443,0.5964,Bronchospasm / acute asthma exacerbation,A,A,True,True,0.0016657479746982062,A) Bronchospasm / acute asthma exacerbation
157,random,28,155,0.003589349779271878,0,2879,0.7029,Bronchospasm / acute asthma exacerbation,A,A,True,True,0.0030584977523222534,A) Bronchospasm / acute asthma exacerbation
158,near_dup,32,125,0.004095714482720979,0,2740,0.6689,Acute rhinosinusitis,B,B,True,True,0.0354046254651621,B
158,near_dup_comp_close,32,125,0.004095714482720979,125,2740,0.6689,Acute rhinosinusitis,B,C,False,True,0.26291605552682046,C) URTI
158,near_dup_rand_close,32,125,0.004095714482720979,125,2740,0.6689,Acute rhinosinusitis,B,B,True,True,0.1837903325795196,B
158,random,32,125,0.004095714482720979,0,3236,0.79,Acute rhinosinusitis,B,B,True,True,0.22574580973014235,B
159,near_dup,32,151,0.0033277863464883195,0,2868,0.7002,Bronchiectasis,E,B,False,True,0.0026713351835496724,B
159,near_dup_comp_close,32,151,0.0033277863464883195,151,2868,0.7002,Bronchiectasis,E,B,False,True,0.08592112888084102,B
159,near_dup_rand_close,32,151,0.0033277863464883195,151,2868,0.7002,Bronchiectasis,E,B,False,True,0.0025506746023893356,B
159,random,32,151,0.0033277863464883195,0,3232,0.7891,Bronchiectasis,E,B,False,True,0.0004739402348263866,B
160,near_dup,32,140,0.0054956023005538574,0,3098,0.7563,Unstable angina,D,E,False,True,0.007031740271486342,E
160,near_dup_comp_close,32,140,0.0054956023005538574,140,3098,0.7563,Unstable angina,D,E,False,True,0.11009688005015619,E) Possible NSTEMI / STEMI
160,near_dup_rand_close,32,140,0.0054956023005538574,140,3098,0.7563,Unstable angina,D,E,False,True,0.05969367269426584,E
160,random,32,140,0.0054956023005538574,0,3100,0.7568,Unstable angina,D,D,True,True,0.2615926191210747,D
161,near_dup,32,114,0.0027694218147040366,0,3094,0.7554,Tuberculosis,B,B,True,True,0.02896232611965388,B
161,near_dup_comp_close,32,114,0.0027694218147040366,114,3094,0.7554,Tuberculosis,B,B,True,True,0.10021653212606907,B
161,near_dup_rand_close,32,114,0.0027694218147040366,114,3094,0.7554,Tuberculosis,B,B,True,True,0.04875554796308279,B
161,random,32,114,0.0027694218147040366,0,3047,0.7439,Tuberculosis,B,B,True,True,0.36887371726334095,B
162,near_dup,31,109,0.004046982073205045,0,3468,0.8467,Possible NSTEMI / STEMI,E,E,True,True,0.08172368456143886,E
162,near_dup_comp_close,31,109,0.004046982073205045,109,3468,0.8467,Possible NSTEMI / STEMI,E,E,True,True,0.3254021150905828,E
162,near_dup_rand_close,31,109,0.004046982073205045,109,3468,0.8467,Possible NSTEMI / STEMI,E,E,True,True,0.3377973916940391,E
162,random,31,109,0.004046982073205045,0,3149,0.7688,Possible NSTEMI / STEMI,E,E,True,True,0.06444915279280394,E
163,near_dup,32,150,0.004426840327848401,0,2525,0.6165,Viral pharyngitis,B,A,False,True,0.1248245398382096,A) Tuberculosis
163,near_dup_comp_close,32,150,0.004426840327848401,150,2525,0.6165,Viral pharyngitis,B,A,False,True,0.04558373678319185,A) Tuberculosis
163,near_dup_rand_close,32,150,0.004426840327848401,150,2525,0.6165,Viral pharyngitis,B,A,False,True,0.0725120146995323,A) Tuberculosis
163,random,32,150,0.004426840327848401,0,3046,0.7437,Viral pharyngitis,B,B,True,True,0.006734409718774259,B
164,near_dup,32,125,0.005034315503613703,0,2632,0.6426,Myocarditis,A,D,False,True,0.012413916003424674,D
164,near_dup_comp_close,32,125,0.005034315503613703,125,2632,0.6426,Myocarditis,A,D,False,True,0.0623727201647867,D) Possible NSTEMI / STEMI
164,near_dup_rand_close,32,125,0.005034315503613703,125,2632,0.6426,Myocarditis,A,D,False,True,0.3490705083531793,D
164,random,32,125,0.005034315503613703,0,2863,0.699,Myocarditis,A,D,False,True,0.1178919772203244,D
165,near_dup,28,157,0.003251458439770341,0,2730,0.6665,Bronchospasm / acute asthma exacerbation,D,D,True,True,0.025534307358906716,D
165,near_dup_comp_close,28,157,0.003251458439770341,157,2730,0.6665,Bronchospasm / acute asthma exacerbation,D,D,True,True,0.06016812967493242,D) Bronchospasm / acute asthma exacerbation
165,near_dup_rand_close,28,157,0.003251458439770341,157,2730,0.6665,Bronchospasm / acute asthma exacerbation,D,D,True,True,0.2996614511207554,D
165,random,28,157,0.003251458439770341,0,3136,0.7656,Bronchospasm / acute asthma exacerbation,D,D,True,True,0.03479733898318216,D
166,near_dup,32,164,0.004263895356082408,0,3470,0.8472,Pulmonary embolism,B,B,True,True,0.2116326317191124,B
166,near_dup_comp_close,32,164,0.004263895356082408,164,3470,0.8472,Pulmonary embolism,B,D,False,True,0.08344397972265653,D) Possible NSTEMI / STEMI
166,near_dup_rand_close,32,164,0.004263895356082408,164,3470,0.8472,Pulmonary embolism,B,B,True,True,0.29561036825180054,B
166,random,32,164,0.004263895356082408,0,3166,0.7729,Pulmonary embolism,B,B,True,True,0.011144614778459072,B
168,near_dup,32,128,0.004295817367414924,0,2994,0.731,URTI,B,B,True,True,0.3236953441233936,B
168,near_dup_comp_close,32,128,0.004295817367414924,128,2994,0.731,URTI,B,B,True,True,0.0841241481266574,B) URTI
168,near_dup_rand_close,32,128,0.004295817367414924,128,2994,0.731,URTI,B,B,True,True,0.14624156467220928,B) URTI
168,random,32,128,0.004295817367414924,0,2694,0.6577,URTI,B,B,True,True,0.05820593424141407,B
169,near_dup,32,121,0.004208560215303514,0,3506,0.856,URTI,D,B,False,True,0.09758898988366127,B
169,near_dup_comp_close,32,121,0.004208560215303514,121,3506,0.856,URTI,D,B,False,True,0.20775507970301987,B) Influenza
169,near_dup_rand_close,32,121,0.004208560215303514,121,3506,0.856,URTI,D,B,False,True,0.08406474441289902,B
169,random,32,121,0.004208560215303514,0,3080,0.752,URTI,D,B,False,True,0.13058386370539665,B
170,near_dup,32,157,0.0038971909018717,0,2407,0.5876,Viral pharyngitis,C,A,False,True,0.1661905640704949,A) URTI
170,near_dup_comp_close,32,157,0.0038971909018717,157,2407,0.5876,Viral pharyngitis,C,A,False,True,0.3680143126114146,"A) URTI (Upper Respiratory Tract Infection)

Given the symptoms and history, including a cough, nasal congestion, pain in the throat area"
170,near_dup_rand_close,32,157,0.0038971909018717,157,2407,0.5876,Viral pharyngitis,C,A,False,True,0.16367031013768005,A) URTI
170,random,32,157,0.0038971909018717,0,3276,0.7998,Viral pharyngitis,C,A,False,True,0.07891631612666666,A) URTI (Upper Respiratory Tract Infection)
171,near_dup,26,143,0.002965416878450973,0,3628,0.8857,SLE,A,E,False,True,0.6550306901335716,E
171,near_dup_comp_close,26,143,0.002965416878450973,143,3628,0.8857,SLE,A,B,False,True,0.2346923778704495,"Given the symptoms and history provided, the most likely diagnosis is:

B) Possible NSTEMI / STEMI

The presence of sharp, sensitive pain in multiple"
171,near_dup_rand_close,26,143,0.002965416878450973,143,3628,0.8857,SLE,A,D,False,True,1.1440535485744476,D
171,random,26,143,0.002965416878450973,0,3166,0.7729,SLE,A,E,False,True,0.28494880301877856,E
172,near_dup,32,166,0.00453140909535132,0,2971,0.7253,Acute pulmonary edema,E,C,False,True,0.4192868359386921,C
172,near_dup_comp_close,32,166,0.00453140909535132,166,2971,0.7253,Acute pulmonary edema,E,A,False,True,0.00703078999837885,A) Possible NSTEMI / STEMI
172,near_dup_rand_close,32,166,0.00453140909535132,166,2971,0.7253,Acute pulmonary edema,E,A,False,True,0.07962539371847015,A) Possible NSTEMI / STEMI
172,random,32,166,0.00453140909535132,0,3062,0.7476,Acute pulmonary edema,E,A,False,True,0.06783698121653856,A) Possible NSTEMI / STEMI
173,near_dup,26,137,0.0032385937574897273,0,2786,0.6802,Bronchospasm / acute asthma exacerbation,B,B,True,True,0.07743202322257048,B
173,near_dup_comp_close,26,137,0.0032385937574897273,137,2786,0.6802,Bronchospasm / acute asthma exacerbation,B,B,True,True,0.3499784858146313,B
173,near_dup_rand_close,26,137,0.0032385937574897273,137,2786,0.6802,Bronchospasm / acute asthma exacerbation,B,B,True,True,0.1598818481853641,B
173,random,26,137,0.0032385937574897273,0,2891,0.7058,Bronchospasm / acute asthma exacerbation,B,B,True,True,0.13829625174108173,B
174,near_dup,32,174,0.005001158723491812,0,2442,0.5962,Myasthenia gravis,D,D,True,True,0.3007156989624491,D
174,near_dup_comp_close,32,174,0.005001158723491812,174,2442,0.5962,Myasthenia gravis,D,D,True,True,0.0061948452559935025,D) Myasthenia gravis
174,near_dup_rand_close,32,174,0.005001158723491812,174,2442,0.5962,Myasthenia gravis,D,D,True,True,0.0973647292813319,D) Myasthenia gravis
174,random,32,174,0.005001158723491812,0,3376,0.8242,Myasthenia gravis,D,A,False,True,0.36595157347619534,A
175,near_dup,24,111,0.002269522638270256,0,2609,0.637,Bronchitis,C,B,False,True,0.013204268456320278,B
175,near_dup_comp_close,24,111,0.002269522638270256,111,2609,0.637,Bronchitis,C,B,False,True,0.32931218941303086,B
175,near_dup_rand_close,24,111,0.002269522638270256,111,2609,0.637,Bronchitis,C,B,False,True,0.17324646018096246,B
175,random,24,111,0.002269522638270256,0,2942,0.7183,Bronchitis,C,B,False,True,0.0006196871181600727,B
176,near_dup,32,124,0.002589706751562044,0,3156,0.7705,Bronchospasm / acute asthma exacerbation,A,A,True,True,0.3120675735243603,A
176,near_dup_comp_close,32,124,0.002589706751562044,124,3156,0.7705,Bronchospasm / acute asthma exacerbation,A,A,True,True,0.002096652789631115,A) Bronchospasm / acute asthma exacerbation
176,near_dup_rand_close,32,124,0.002589706751562044,124,3156,0.7705,Bronchospasm / acute asthma exacerbation,A,A,True,True,0.018874352611563932,A) Bronchospasm / acute asthma exacerbation
176,random,32,124,0.002589706751562044,0,2886,0.7046,Bronchospasm / acute asthma exacerbation,A,A,True,True,0.05315437591780784,A) Bronchospasm / acute asthma exacerbation
177,near_dup,32,184,0.003579951634713357,0,2558,0.6245,Anaphylaxis,E,E,True,True,0.3685782299974658,"E) Anaphylaxis

The patient's symptoms, including shortness of breath, wheezing, rash, swelling, and high-pitched sounds during"
177,near_dup_comp_close,32,184,0.003579951634713357,184,2558,0.6245,Anaphylaxis,E,E,True,True,0.10659094532320523,E) Anaphylaxis
177,near_dup_rand_close,32,184,0.003579951634713357,184,2558,0.6245,Anaphylaxis,E,E,True,True,0.3626728066076217,"E) Anaphylaxis

The patient's symptoms include shortness of breath, wheezing, skin rash, swelling, and a high-pitched sound"
177,random,32,184,0.003579951634713357,0,3526,0.8608,Anaphylaxis,E,D,False,True,0.06572319846236496,D
178,near_dup,32,184,0.004544658328993865,0,2509,0.6125,Viral pharyngitis,A,B,False,True,0.3802123703144389,B
178,near_dup_comp_close,32,184,0.004544658328993865,184,2509,0.6125,Viral pharyngitis,A,B,False,True,0.20693142873287573,"B) URTI

Given the symptoms and history, the most likely diagnosis is Upper Respiratory Tract Infection (URTI). The presence of nasal"
178,near_dup_rand_close,32,184,0.004544658328993865,184,2509,0.6125,Viral pharyngitis,A,B,False,True,0.08880964742487739,B) URTI (Upper Respiratory Tract Infection)
178,random,32,184,0.004544658328993865,0,3402,0.8306,Viral pharyngitis,A,B,False,True,0.23729615914680835,B) URTI
179,near_dup,32,174,0.005037777483200368,0,2486,0.6069,Acute laryngitis,C,E,False,True,0.33171341341221705,E
179,near_dup_comp_close,32,174,0.005037777483200368,174,2486,0.6069,Acute laryngitis,C,E,False,True,0.028438334554266476,E) Viral pharyngitis
179,near_dup_rand_close,32,174,0.005037777483200368,174,2486,0.6069,Acute laryngitis,C,E,False,True,0.03390407922092385,E) Viral pharyngitis
179,random,32,174,0.005037777483200368,0,2861,0.6985,Acute laryngitis,C,C,True,True,0.3670829376205802,C
180,near_dup,32,139,0.002435762969411193,0,3492,0.8525,Acute COPD exacerbation / infection,D,D,True,True,0.12725495886999028,D
180,near_dup_comp_close,32,139,0.002435762969411193,139,3492,0.8525,Acute COPD exacerbation / infection,D,D,True,True,0.021122912535221614,D) Acute COPD exacerbation / infection
180,near_dup_rand_close,32,139,0.002435762969411193,139,3492,0.8525,Acute COPD exacerbation / infection,D,D,True,True,0.05247703070966219,D) Acute COPD exacerbation / infection
180,random,32,139,0.002435762969411193,0,2769,0.676,Acute COPD exacerbation / infection,D,D,True,True,0.01509898574754942,D
181,near_dup,32,141,0.005606894730633149,0,2957,0.7219,Stable angina,C,E,False,True,0.9369274973869324,E
181,near_dup_comp_close,32,141,0.005606894730633149,141,2957,0.7219,Stable angina,C,A,False,True,0.006125988879989564,A) Possible NSTEMI / STEMI
181,near_dup_rand_close,32,141,0.005606894730633149,141,2957,0.7219,Stable angina,C,C,True,True,0.8650916814804077,C
181,random,32,141,0.005606894730633149,0,2931,0.7156,Stable angina,C,C,True,True,0.0562867671251297,C
182,near_dup,26,133,0.0037185884725599457,0,3039,0.7419,SLE,E,E,True,True,0.10237344285997096,E) SLE
182,near_dup_comp_close,26,133,0.0037185884725599457,133,3039,0.7419,SLE,E,D,False,True,0.35601827820926335,"Given the symptoms and history provided, the most likely diagnosis is:

D) Possible NSTEMI / STEMI

The presence of chest pain that is not localized"
182,near_dup_rand_close,26,133,0.0037185884725599457,133,3039,0.7419,SLE,E,E,True,True,0.26996496128849684,E) SLE
182,random,26,133,0.0037185884725599457,0,2870,0.7007,SLE,E,D,False,True,0.20260516973743847,D) Possible NSTEMI / STEMI
183,near_dup,32,166,0.003210802472103758,0,3514,0.8579,Anaphylaxis,D,D,True,True,0.22451060446110205,D
